source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
"Around 11:29, the protest moved up Whitehall, past Trafalgar Square, along the Strand, passing by Aldwych and up Kingsway towards Holborn where the Conservative Party were holding their Spring Forum in the Grand Connaught Rooms hotel.","Эсэргүүцэгчид 11:29 цагийн орчимд Уитхалл руу хөдөлж, Трафалгарын талбай дээгүүр, Алдвичийн дэргэдүүр өнгөрч, Кингсвэй хот руу Гранд Коннаут Рүүмс зочид буудалд зохион байгуулагдаж байгаа Консерватив намын хаврын чуулганы зүг явлаа.",greedy,"11:29, la protest aşağıda, aşağıda Whitehall, aşağıda Trafalgar Square, aşağıda Strand, aşağıda Aldwych, aşağıda Kingsway, aşağıda Holborn, aşağıda Conservative Party aşağıda Spring Forum aşağıda Grand Connaught Rooms hotel.",-34.0625,1.4058259572686986,4.339467128024338,0.07288629737609328,0.2305196225643158,0.4504812955856323
Nadal's head to head record against the Canadian is 7–2.,Надаль Канадын эсрэг амжилт тогтоож 7–2 оноотой байна.,greedy,Nadal's head to head record against the Canadian is 7–2.,-2.2578125,1.1750049042633626,4.456882760699064,0.10752688172043011,0.49788782000541687,0.2598992586135864
He recently lost against Raonic in the Brisbane Open.,Тэрээр саяхан Брисбэйний нээлттэй тэмцээнд Раоникт ялагджээ.,greedy,Oluşkun Raonic o gărăgărăte din Brisbane Open.,-36.5,5.686501668720024,5.522397783539471,0.0625,0.2853393256664276,0.2646442651748657
Nadal bagged 88% net points in the match winning 76 points in the first serve.,"Надал эхний гаргалтаараа 76 оноогоор тэмцээнд ялан, 88%-ийн цэвэр оноо авчээ.",greedy,Nadal bagged 88% net points in the match winning 76 points in the first serve.,-1.5126953125,1.0828706701708593,5.439330544349823,0.20764802631578946,0.41717803478240967,0.25692349672317505
"After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""","Тэмцээний дараа Шаврын хаан ""Хамгийн чухал арга хэмжээний эцсийн шатанд эргэж ирж байгаадаа би баяртай байна. Энэ тэмцээнд ялахыг хичээхээр ирлээ"" гэжээ.",greedy,"Aekkabaa King of Clay said: ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""",-24.359375,1.9316247467924987,1.539373025281168,0.0746268656716418,0.33855029940605164,0.26112276315689087
"""Panama Papers"" is an umbrella term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016.","""Панамын баримт"" бичиг бол 2016 оны хавар хэвлэлд цацагдсан Панамын ""Моссак Фонсека"" хуулийн фирмийн арван сая орчим баримт бичгүүдийн халхавч хэллэг юм.",greedy,"""Panama Papers"" is a term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016.",-5.76171875,1.190766881596698,1.9626728448746968,0.07407407407407407,0.4099888205528259,0.35797232389450073
The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.,Арван дөрвөн банк чинээлэг үйлчлүүлэгчиддээ татвар болон бусад зохицуулалтаас зайлсхийхийн тулд хэдэн тэрбум ам.долларын хөрөнгөө нуухад нь тусалсан болохыг уг баримт бичиг харуулжээ.,greedy,Diyitiddeyo di fana na 14 banki yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikidwa yeraliyanyikid,-63.90625,1.894703761634671,0.0,0.0,0.23297998309135437,0.344264417886734
British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.,Британийн Гуардиан сонин Дойче Банк үүнийг гүйцэтгэж байсан 1200 далд компаниудын бараг гуравны нэгийг хянадаг гэж үзжээ.,greedy,The Guardian newspaper suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.,-4.28515625,1.2263656747074154,2.276859592073037,0.05494505494505494,0.44212397933006287,0.3643740713596344
"There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.","Дэлхий даяар эсэргүүцлийн цуглаан болж, хэд хэдэн гэмт хэргийг яллаж, Исланд болон Пакистаны хоёулангийнх нь засгийн газрын удирдагч огцорчээ.",greedy,"Ilkhanovs yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere, yere yere yere",-39.71875,1.487634835434754,0.7860561859628806,0.039525691699604744,0.2046501189470291,0.27063465118408203
"Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident ""green card"".","Хонконгт төрсөн Ма нь Нью-Йоркийн Их Сургууль болон Харвардын Хуулийн Сургуульд сурсан ба нэгэнтээ Америкийн байнгын оршин суугчийн ""ногоон карт""-тай байжээ.",greedy,"Ma, born in Hong Kong, studied at New York University and Harvard Law School and once held an American permanent resident ""green card"".",-6.515625,1.25191793591757,1.7574239156849023,0.05928853754940711,0.36081424355506897,0.30294546484947205
Hsieh implied during the election that Ma might flee the country during a time of crisis.,Хямралын үед сонгууль болох явцад Ма улсаасаа оргон гарч магадгүй гэж Хсие таамаглажээ.,greedy,Hsieh implied during the election that Ma might flee the country during a time of crisis.,-0.88525390625,1.0476947882067675,2.2869567780619007,0.03496503496503497,0.3512552082538605,0.27525120973587036
Hsieh also argued that the photogenic Ma was more style than substance.,Фото зургийн төрхтэй Ма нь мөн чанараас илүү хэв маяг байлаа гэж Хсие мөн маргажээ.,greedy,Hsieh also argued that the photogenic Ma was more style than substance.,-1.62109375,1.10662889137168,2.452471008337642,0.03184713375796178,0.33735522627830505,0.2962401509284973
"Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.",Эдгээр буруушаалтыг үл харгалзан Ма Хятадын эх газартай ойр дотно харилцаатай байхыг сурталчилсан платформ дээр чадварлагаар ялалт байгуулав.,greedy,Ma won handily on a platform advocating closer ties with the Chinese mainland.,-4.80078125,1.3263076747110736,1.9869571647551538,0.02702702702702703,0.34141334891319275,0.23588964343070984
Today's Player of the Day is Alex Ovechkin of the Washington Capitals.,Өнөөдрийн Өдрийн тоглогч бол Вашингтон Капиталсын Алекс Овечкин юм.,greedy,Today's Player of the Day is Alex Ovechkin of the Washington Capitals.,-6.7578125,1.4556230583741259,3.0890553181566975,0.04807692307692308,0.4626956284046173,0.46071657538414
He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.,"Тэр Вашингтон Атланта Трэшерерийг 5-3 харьцаатайгаар ялж, 2 гоол оруулж, 2 дамжуулалт хийжээ.",greedy,2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.,-5.74609375,1.3328302483319507,9.55389238170021,0.12578616352201258,0.41496479511260986,0.3750775158405304
Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;,Овечкин тэр шөнө түрүүлж тусалснаар шинэхэн тамирчин Никлас Бэкстром ялалтын гоол оруулжээ.,greedy,Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;,-2.6484375,1.111752389810731,0.0,0.0,0.35675743222236633,0.33976438641548157
"his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.","Түүний шөнийн хоёр дах зорилго нь 1995-96 оны улирлаас хойш 60 ба түүнээс илүү гоол хийсэн анхны тоглогч, өөрийнх нь хувьд улирлын 60 дах болох байсан бөгөөд Жаромир Жагр болон Марио Лемиекс нар уг амжилтанд хүрсэн байдаг байна.",greedy,"his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.",-4.19921875,1.0914245002277447,3.865880063854098,0.05000000000000001,0.40994325280189514,0.2711150050163269
Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.,"2008 оны Хамгийн баян 400 Америкчуудын жагсаалтад Баттен 2,3 тэрбум ам.долларын хөрөнгөөр 190-рт жагсжээ.",greedy,Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.,-3.654296875,1.157395098238972,2.5197593442434796,0.0967741935483871,0.5220155715942383,0.3448486924171448
He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.,Тэрээр 1950 онд Виржиниагийн Их Сургуулийн Урлаг ба Шинжлэх Ухааны Коллежийг төгссөн бөгөөд уг институцийн чухал ивээн тэтгэгч байжээ.,greedy,Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa Oluwa O,-23.828125,1.2690660674685372,0.0,0.0,0.17372819781303406,0.3470519483089447
Iraq's Abu Ghraib prison has been set alight during a riot.,Иракийн Абу-Грейбийн шорон үймээний үеэр галд автжээ.,greedy,Iraq's Abu Ghraib prison has been set alight during a riot.,-3.689453125,1.2423772165303362,3.3864985683445354,0.058823529411764705,0.5232917070388794,0.2647901773452759
The jail became notorious after prisoner abuse was discovered there after US forces took over.,АНУ-ын хүчний мэдэлд очсоны дараа тэнд хоригдлуудыг хүчирхийлсэн байдал тогтоогдсон тул уг шорон муу нэртэй болов.,greedy,Jail became notorious after prisoner abuse was discovered there after US forces took over.,-3.421875,1.2093755677178342,2.299921972415939,0.029761904761904767,0.43685898184776306,0.26516538858413696
"Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.","2008 оны Сингапурын Гран При тэмцээний үеэр Фернандо Алонсо дугуйгаа солиулахаар арай эрт зогссоны яг дараа нь Пикёт Жуниор мөргөлдөж, аюулгүйн машинаа гаргаж иржээ.",greedy,"Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.",-5.046875,1.197511358833966,1.9011755113058344,0.05791505791505792,0.2794238328933716,0.2904498875141144
"As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.",Алонсогийн урдах машинууд шатахуун авахаар аюулгүй байдлын машин руу очиж байхад тэр ялалт байгуулахаар хөдөлж байв.,greedy,"As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.",-3.4609375,1.148477899458295,1.5732934811145336,0.02824858757062147,0.25586584210395813,0.25258198380470276
Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.,2009 оны Унгарын Гран При тэмцээний дараа Пикёт Жуниорыг халсан байдаг.,greedy,Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.,-3.830078125,1.2908985698593354,4.02724819242185,0.08403361344537816,0.524699330329895,0.34562674164772034
"At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.","Өглөөний яг 8:46 минутад хот даяар нам гүм байдал ноёлж, анхны тийрэлтэт онгоц байгаа онох яг тэр мөчийг тэмдэглэж байв.",greedy,"8:46 a.m. - a hush fell across the city, marking the exact moment the first jet struck its target.",-9.1953125,1.4057446039538712,6.109833740738946,0.0684931506849315,0.46925124526023865,0.2555004954338074
Two beams of light have been rigged up to point skywards overnight.,Гэрлийн хоёр цацраг нийлснээр шөнөдөө тэнгэр лүү цойлон гэрэлтдэг.,greedy,2 beams of light have been rigged up overnight to point skywards.,-5.5703125,1.416436954350119,3.0890553181566975,0.048543689320388356,0.3754217028617859,0.1831498146057129
"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.",Талбайд таван шинэ тэнгэрт тулсан барилгыг зорчигч тээврийн төв болон дунд нь дурсгалын цэцэрлэгт хүрээлэнтэй хамт барих барилгын ажил үргэлжилж байна.,greedy,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.",-3.60546875,1.1487471055123326,1.727223799216787,0.022727272727272728,0.39724668860435486,0.2868778109550476
"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",Пи-Би-Эс шоу нь хорин хоёроос илүү Эммигийн шагналтай бөгөөд зөвхөн Сесамийн гудамж болон Мистер Роджерсын хөрш зэрэг бүтээлээс л богинохон байдаг.,greedy,"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",-4.06640625,1.140166603513389,1.5732934811145336,0.022421524663677125,0.3841301500797272,0.2838197946548462
Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,Шоуны анги бүр нь тодорхой номын сэдэвт төвлөрдөг ба дараа нь янз бүрийн түүхээр дамжуулан уг сэдвийг судалдаг.,greedy,Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,-4.7265625,1.2176711050960949,1.6466642419110007,0.025773195876288662,0.46935150027275085,0.35151833295822144
Each show would also provide recommendations for books that children should look for when they went to their library.,Шоу бүрт хүүхдийн номын сан руу орохдоо хайж олох ёстой номуудын зөвлөмжийг өгдөг.,greedy,Each show would also provide recommendations for books that children should look for when they went to their library.,-4.98828125,1.2681221730773558,1.9146030690102513,0.03424657534246575,0.42961424589157104,0.26650384068489075
"John Grant, from WNED Buffalo (Reading Rainbow's home station) said ""Reading Rainbow taught kids why to read,... the love of reading — [the show] encouraged kids to pick up a book and to read.""","Жон Грант, WNED Буффало (Солонгын гэр буудлыг уншдаг) хэлэхдээ ""Солонгыг унших нь хүүхдүүдэд яагаад уншдаг болохыг зааж өгсөн... унших дуртай байх [шоу] нь хүүхдүүд ном барьж авч, уншихыг урамшуулдаг байв"" гэжээ.",greedy,"John Grant, WNED Buffalo (Reading Rainbow's home station) said ""Reading Rainbow taught kids why to read,... the love of reading — [the show] encouraged kids to pick up a book and to read.""",-6.15625,1.1432001990375504,4.832400479861534,0.16628979649010467,0.36955228447914124,0.32414552569389343
"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Тохиолдлын санхүүжилт болон телевизийн боловсролын хөтөлбөрийн философи дахь өөрчлөлт нь хоёулаа уг цувралыг дуусгахад нэмэр оруулсан гэж зарим хүмүүс, ялангуяа Жон Грант итгэдэг.",greedy,"Bagan, John Grant, and some others believe that both funding crunch and a change in the philosophy of educational television programming contributed to the end of the series.",-26.90625,2.2599459771688637,1.4262733286728255,0.0390625,0.40349864959716797,0.25327208638191223
"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",Кэйп Верде арлуудаас баруун зүгт 645 миль (1040 км) зайд байрласан уг шуурга нь аливаа эх газрын бүсэд аюул учруулахаасаа өмнө сарних маягтай байна гэж цаг уурчид хэлж байна.,greedy,"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",-5.13671875,1.1580799206297188,2.920456625304507,0.11661442006269591,0.45007574558258057,0.5050724148750305
Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,Фред циклон одоогоор цагт 105 милийн (165 км/цаг) хурдтай байгаа бөгөөд баруун хойд зүгийг чиглэн явж байна.,greedy,Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,-4.1875,1.220675949042581,4.546308713404574,0.186,0.5540322065353394,0.6795943379402161
"Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.",Фред бол хиймэл дагуулын дүрслэл бий болсноос хойш Атлантын өмнө болон зүүн зүгт бүртгэгдээд байгаа хамгийн хүчтэй халуун орны циклон бөгөөд баруун зүгт 35 градус зүүн тийш бичигдээд буй гурав дах том хар салхи юм.,greedy,"Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°E.",-7.484375,1.2115578989777023,1.0262280304796905,0.013927576601671307,0.3270488679409027,0.2107105553150177
"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","1759 оны есдүгээр сарын 24-нд Артур Гиннес нь Ирландын Дублин дахь Гэгээн Жэймсийн Гэйт шар айрагны үйлдвэрийг 9,000 жилийн лизингээр авах гэрээнд гарын үсэг зуржээ.",greedy,"24.09.1759 - Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.",-8.9296875,1.3466987805989061,1.6890451996320215,0.0392156862745098,0.3714158236980438,0.4516628086566925
"250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.","250 жилийн дараа гэхэд Гиннес жил тутамд 10 тэрбум еврог (14,7 тэрбум ам.доллар) эргэлдүүлдэг дэлхийн хэмжээний бизнес болгон өргөжүүлжээ.",greedy,"250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.",-2.328125,1.0867018912311912,2.1601524349994397,0.11160714285714284,0.45571109652519226,0.3250926733016968
"Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.",A1GP Шинэ Зеландын багийн хамтрагч жолооч болох Жонни Рейд өнөөдөр Шинэ Зеландын 48 жилийн настай Аукландын Харбор гүүрэн дээгүүр хууль ёсоор хамгийн хурдан явж түүхийг бүтээжээ.,greedy,"Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.",-4.86328125,1.144641108864605,1.5266081935888858,0.03663003663003663,0.4220421016216278,0.2760689854621887
"Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.",Ноён Рейд гүүрэн дээгүүр гарахдаа Шинэ Зеландын A1GP маших болох Хар үзэсгэлэнг 160 км/цагаас дээш хурдтайгаар долоон удаа жолооджээ.,greedy,"Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.",-3.69921875,1.146837439989796,1.9822566267103439,0.04901960784313726,0.34769144654273987,0.2419937252998352
"The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.",Шинэ Зеландын цагдаа нар хурдны радар буугаа ашиглан ноён Рейдийг хэр хурдтай явж байгааг харахад асуудалтай байсан бөгөөд ноён Рейд хурдаа 160 км/цаг хүртэл удаашруулах үед л цагдаа цагийг нь тэмдэглэж авч байжээ.,greedy,"New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.",-7.6796875,1.173503230971947,0.9243411456936733,0.014245014245014247,0.29403382539749146,0.2323855459690094
"In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged.",Сүүлийн 3 сарын хугацаанд баривчлагдсан 80 гаруй этгээд албан ёсны ял авалгүйгээр Төв саатуулах байгууламжаас суллагдсан байна.,greedy,"In the last 3 months, over 80 arrest warrants were released from the Central Booking facility without being formally charged.",-8.734375,1.3992515688549068,2.273154356702287,0.08152173913043477,0.34167638421058655,0.2912437617778778
"In April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.",Энэ оны дөрөвдүгээр сард шүүгч Глинн шүүхийн бүрэн эрхт төлөөлөгчөөс хуулийн байцаалтыг авалгүй 24 цагаас илүү хугацаагаар хоригдсон хүмүүсийг суллахыг хэрэгжүүлэхийн эсрэг түр хамгаалалт бий болгосон шийдвэрийг гаргажээ.,greedy,"April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.",-5.4453125,1.1286327500675608,1.0648525923253458,0.033112582781456956,0.2512381970882416,0.20734301209449768
"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.","Тусгай эрхт төлөөлөгч торгууль тавьж, хэрэв олговол, саатуулсан офицерын бүртгүүлсэн хэрэг албан ёсны болно. Дараа нь уг хэргийг мужийн компьютерийн системд оруулснаар, уг хэргийг мөрдөж байх болно.",greedy,"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.",-4.6953125,1.1353038653051426,1.539373025281168,0.06191950464396285,0.4239329695701599,0.18309634923934937
The hearing also marks the date for the suspect’s right to a speedy trial.,Байцаалтанд мөн шүүх хурлыг хурдан явуулахыг хүсэх сэжигтэний эрхийн огноог тэмдэглэжээ.,greedy,Hearing also marks the date for the suspect's right to a speedy trial.,-6.2890625,1.4182055298893388,2.8398387225677895,0.04065040650406504,0.28006887435913086,0.25182992219924927
"Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.",Австралийн эрдэнэсийн сангийн эрхлэгч Петр Костелло болон Либерал намын даргын хувиар Ерөнхий сайд болох хамгийн магадлалтай хүн болох Жон Ховард нар Австрали дахь цөмийн эрчим хүчний салбарыг дэмжигчид болдог.,greedy,"Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Mongolia.",-5.05859375,1.1554978037059165,1.1599713834969503,0.016556291390728478,0.2658391296863556,0.25091344118118286
"Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.",Цөмийн эрчим хүчний бий болгох нь эдийн засгийн хувьд боломжтой тул Австрали үүний хэрэглээг эрэлхийлэх хэрэгтэй гэж ноён Костелло хэлжээ.,greedy,"Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.",-3.48828125,1.1905484252333438,1.8179813590555438,0.02415458937198068,0.4485785663127899,0.3625066578388214
"""If it becomes commercial, we should have it. That is, there's no in-principle objection to nuclear energy"" Mr Costello said.","""Хэрвээ цөмийн эрчим хүч арилжааных болвол бид үүнийг авах хэрэгтэй. Тэгж байж зарчмын хувьд цөмийн эрчим хүчийг эсэргүүцэх зүйл гарахгүй"" гэж ноён Костелло хэлэв.",greedy,"""Nếu nó trở thành thương mại, chúng ta nên có nó. Điều đó có nghĩa là không có bất cứ phản đối nào về năng lượng nguyên tử"" Mr Costello nói.",-18.25,1.6164997408934765,1.4500372328365223,0.06944444444444445,0.5329813361167908,0.8012199401855469
