source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
Тэрээр 1950 онд Виржиниагийн Их Сургуулийн Урлаг ба Шинжлэх Ухааны Коллежийг төгссөн бөгөөд уг институцийн чухал ивээн тэтгэгч байжээ.,He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.,greedy,"The text is translated: The Mongolian text is as follows: 1950, the Mongolian language was spoken by the first students of the Institute of the University of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region of the Inner Mongolia Autonomous Region",-52.78125,1.695219956059408,3.0084147802012473,0.1592356687898089,0.33561933040618896,0.38528215885162354
Иракийн Абу-Грейбийн шорон үймээний үеэр галд автжээ.,Iraq's Abu Ghraib prison has been set alight during a riot.,greedy,Mongolian text: The Mongolian text is as follows: Иракийн Аб-Грейбийн Шорон үүмээй үүр галд.,-25.3125,1.854060407338752,2.2869567780619007,0.0746268656716418,0.5056425333023071,0.4465988278388977
АНУ-ын хүчний мэдэлд очсоны дараа тэнд хоригдлуудыг хүчирхийлсэн байдал тогтоогдсон тул уг шорон муу нэртэй болов.,The jail became notorious after prisoner abuse was discovered there after US forces took over.,greedy,Mongolian text: The Mongolian text is translated as follows: The Mongolian text is translated as follows: The Mongolian text is translated as follows:,-18.25,1.9189644935707146,1.387819277861591,0.029239766081871343,0.3502884805202484,0.35868990421295166
"2008 оны Сингапурын Гран При тэмцээний үеэр Фернандо Алонсо дугуйгаа солиулахаар арай эрт зогссоны яг дараа нь Пикёт Жуниор мөргөлдөж, аюулгүйн машинаа гаргаж иржээ.","Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.",greedy,"2008 Mongolian text: 2008 Mongolian text, translated by the Mongolian translator, Xin Xin, from the Mongolian language.",-38.8125,4.449485455603543,2.153418706857618,0.10121457489878544,0.3405044376850128,0.3494306206703186
Алонсогийн урдах машинууд шатахуун авахаар аюулгүй байдлын машин руу очиж байхад тэр ялалт байгуулахаар хөдөлж байв.,"As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.",greedy,"Mongolian text: The Mongolian text is translated as ""The Mongolian language is a language of the Mongol people, and the Mongolian language is the language of the people.""",-45.3125,3.5207729569827455,1.7577459356554814,0.14056224899598393,0.3566587269306183,0.31352630257606506
2009 оны Унгарын Гран При тэмцээний дараа Пикёт Жуниорыг халсан байдаг.,Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.,greedy,2009 Mongolian text: The Mongolian text is as follows: 2009 Mongolian text is as follows:,-23.109375,3.374620571471574,2.1476912089159055,0.08547008547008547,0.36894407868385315,0.3734828233718872
"Өглөөний яг 8:46 минутад хот даяар нам гүм байдал ноёлж, анхны тийрэлтэт онгоц байгаа онох яг тэр мөчийг тэмдэглэж байв.","At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.",greedy,"The Mongolian text is: 8:46 pm, the time of the morning prayer, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers, the first of the morning prayers,",-45.375,1.574204397177737,1.8706806349014369,0.10101010101010101,0.37921345233917236,0.3245360553264618
Гэрлийн хоёр цацраг нийлснээр шөнөдөө тэнгэр лүү цойлон гэрэлтдэг.,Two beams of light have been rigged up to point skywards overnight.,greedy,Mongolian text: The Mongolian text is a mixture of the Mongolian language and the Russian language.,-21.734375,2.815022453947142,2.55404966647159,0.07407407407407408,0.40582582354545593,0.39323559403419495
Талбайд таван шинэ тэнгэрт тулсан барилгыг зорчигч тээврийн төв болон дунд нь дурсгалын цэцэрлэгт хүрээлэнтэй хамт барих барилгын ажил үргэлжилж байна.,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.",greedy,Mongolian text: Талбайд Таван Төөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөө,-12.484375,1.1329714124526928,0.0,0.0,0.1380884200334549,0.3851315677165985
Пи-Би-Эс шоу нь хорин хоёроос илүү Эммигийн шагналтай бөгөөд зөвхөн Сесамийн гудамж болон Мистер Роджерсын хөрш зэрэг бүтээлээс л богинохон байдаг.,"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",greedy,Mongolian text: Те-Би-Эс өөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөө,-14.7109375,1.1584806649234451,0.0,0.0,0.17081524431705475,0.31030258536338806
Шоуны анги бүр нь тодорхой номын сэдэвт төвлөрдөг ба дараа нь янз бүрийн түүхээр дамжуулан уг сэдвийг судалдаг.,Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,greedy,Mongolian text: The Mongolian text is the same as the English translation of the following sentence: The Mongolian text is the same as the English translation of the following sentence: The Mongolian text is the same as the English translation of the following sentence:,-24.78125,1.6105286836000576,1.5210995644379715,0.12377450980392157,0.44449323415756226,0.3837900161743164
Шоу бүрт хүүхдийн номын сан руу орохдоо хайж олох ёстой номуудын зөвлөмжийг өгдөг.,Each show would also provide recommendations for books that children should look for when they went to their library.,greedy,Mongolian text: The Mongolian text is a mixture of the Mongolian language and the Russian language.,-22.15625,2.8721461098912893,1.9218385341145365,0.025252525252525256,0.41485294699668884,0.4032110571861267
"Жон Грант, WNED Буффало (Солонгын гэр буудлыг уншдаг) хэлэхдээ ""Солонгыг унших нь хүүхдүүдэд яагаад уншдаг болохыг зааж өгсөн... унших дуртай байх [шоу] нь хүүхдүүд ном барьж авч, уншихыг урамшуулдаг байв"" гэжээ.","John Grant, from WNED Buffalo (Reading Rainbow's home station) said ""Reading Rainbow taught kids why to read,... the love of reading — [the show] encouraged kids to pick up a book and to read.""",greedy,"Mongolian text: ""Жон Грант, WNED Буффало (Солонгын гэр Бууу) ""шөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөө",-21.125,1.235221121744387,0.5869755455050627,0.05938242280285035,0.22408540546894073,0.37626564502716064
"Тохиолдлын санхүүжилт болон телевизийн боловсролын хөтөлбөрийн философи дахь өөрчлөлт нь хоёулаа уг цувралыг дуусгахад нэмэр оруулсан гэж зарим хүмүүс, ялангуяа Жон Грант итгэдэг.","It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.",greedy,Mongolian text: Төшөөрөөрөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөөө,-10.265625,1.1081104306385579,0.0,0.0,0.14326201379299164,0.3943459987640381
Кэйп Верде арлуудаас баруун зүгт 645 миль (1040 км) зайд байрласан уг шуурга нь аливаа эх газрын бүсэд аюул учруулахаасаа өмнө сарних маягтай байна гэж цаг уурчид хэлж байна.,"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",greedy,The Mongolian text is: The distance between the mountains of the Kazakh Kazakhs is 645 kilometres (1040 mi) and the Kazakh Kazakhs are known as the Kazakhs of the mountains.,-42.25,2.9545115270921065,3.770678435743331,0.23769968051118215,0.4314497411251068,0.40735241770744324
Фред циклон одоогоор цагт 105 милийн (165 км/цаг) хурдтай байгаа бөгөөд баруун хойд зүгийг чиглэн явж байна.,Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,greedy,Mongolian text: The text is 105 miles (165 km) long (165 mi) and has a diameter of 105 km.,-26.25,2.7445452176774903,9.755684161213917,0.4333803668615199,0.4500225782394409,0.4265802204608917
Фред бол хиймэл дагуулын дүрслэл бий болсноос хойш Атлантын өмнө болон зүүн зүгт бүртгэгдээд байгаа хамгийн хүчтэй халуун орны циклон бөгөөд баруун зүгт 35 градус зүүн тийш бичигдээд буй гурав дах том хар салхи юм.,"Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.",greedy,Mongolian text: The Mongolian text is translated as follows: The Mongolian text is translated as follows:,-17.28125,2.372780561149274,0.8721367457481528,0.04491017964071856,0.3211314380168915,0.4049030840396881
"1759 оны есдүгээр сарын 24-нд Артур Гиннес нь Ирландын Дублин дахь Гэгээн Жэймсийн Гэйт шар айрагны үйлдвэрийг 9,000 жилийн лизингээр авах гэрээнд гарын үсэг зуржээ.","On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.",greedy,"The Mongolian text is: 1759, the Mongolian language was spoken by 24,000 people, mostly from the Inner Mongolia region, and 9,000 people from the Inner Mongolia region, mostly from the Inner Mongolia region.",-46.40625,2.7423947135294484,2.580262591983483,0.1325757575757576,0.39644649624824524,0.35143113136291504
"250 жилийн дараа гэхэд Гиннес жил тутамд 10 тэрбум еврог (14,7 тэрбум ам.доллар) эргэлдүүлдэг дэлхийн хэмжээний бизнес болгон өргөжүүлжээ.","250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.",greedy,"Mongolian text: 250 Yuan Yuan (14,7 Yuan) of gold (10 Yuan of silver) for the 10 Yuan of gold (14,7 Yuan of silver)",-42.96875,3.4132966077207985,1.7557381354086663,0.07575757575757576,0.3589671850204468,0.4243829548358917
A1GP Шинэ Зеландын багийн хамтрагч жолооч болох Жонни Рейд өнөөдөр Шинэ Зеландын 48 жилийн настай Аукландын Харбор гүүрэн дээгүүр хууль ёсоор хамгийн хурдан явж түүхийг бүтээжээ.,"Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.",greedy,The following Mongolian text is translated: A1GP Сирэ Негорь Багийн Сирэ Федерайн Сирэ Федерайн Сирэ 48 Сирэ Федерайн Сирэ Федерайн Сирэ Федерайн Сирэ Федерайн Сирэ Федерайн Сирэ Федерайн,-55.96875,1.7501255006129106,1.3797874952733131,0.033444816053511704,0.3195495307445526,0.38561850786209106
Ноён Рейд гүүрэн дээгүүр гарахдаа Шинэ Зеландын A1GP маших болох Хар үзэсгэлэнг 160 км/цагаас дээш хурдтайгаар долоон удаа жолооджээ.,"Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.",greedy,"But the Mongolian text is not very clear. The first part is, ""Ridgeline"", the second part is, ""160 km/h"", and the third part is, ""good weather"".",-46.9375,2.978946657641804,2.3569062221449557,0.07843137254901959,0.5413148403167725,0.396335631608963
Шинэ Зеландын цагдаа нар хурдны радар буугаа ашиглан ноён Рейдийг хэр хурдтай явж байгааг харахад асуудалтай байсан бөгөөд ноён Рейд хурдаа 160 км/цаг хүртэл удаашруулах үед л цагдаа цагийг нь тэмдэглэж авч байжээ.,"The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.",greedy,Mongolian text: The Mongolian text is translated as follows: The Mongolian text is translated as follows: The Mongolian text is translated as follows:,-21.1875,2.1312239275589344,0.7582384747735308,0.04535147392290249,0.37768569588661194,0.38368067145347595
Сүүлийн 3 сарын хугацаанд баривчлагдсан 80 гаруй этгээд албан ёсны ял авалгүйгээр Төв саатуулах байгууламжаас суллагдсан байна.,"In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged.",greedy,"The Mongolian text is: The three main roads are the main road, the main road and the main road.",-32.0,4.020090230697151,2.4426633221059637,0.14218009478672983,0.40415850281715393,0.36385786533355713
